[2017-08-09 14:25:15] WeeChat 1.9 (compilado en Jun 26 2017 10:25:39)
[2017-08-09 14:25:15] Leyendo el archivo de configuración sec.conf
[2017-08-09 14:25:15] Leyendo el archivo de configuración weechat.conf
[2017-08-09 14:25:15] Leyendo el archivo de configuración plugins.conf
[2017-08-09 14:25:15] Leyendo el archivo de configuración charset.conf
[2017-08-09 14:25:15] Leyendo el archivo de configuración logger.conf
[2017-08-09 14:25:15] Leyendo el archivo de configuración exec.conf
[2017-08-09 14:25:15] Leyendo el archivo de configuración trigger.conf
[2017-08-09 14:25:15] Leyendo el archivo de configuración aspell.conf
[2017-08-09 14:25:15] Leyendo el archivo de configuración alias.conf
[2017-08-09 14:25:15] Leyendo el archivo de configuración buflist.conf
[2017-08-09 14:25:15] Leyendo el archivo de configuración fifo.conf
[2017-08-09 14:25:15] Leyendo el archivo de configuración xfer.conf
[2017-08-09 14:25:15] Leyendo el archivo de configuración irc.conf
[2017-08-09 14:25:15] Leyendo el archivo de configuración relay.conf
[2017-08-09 14:25:15] Leyendo el archivo de configuración buffers.conf
[2017-08-09 14:25:15] Leyendo el archivo de configuración iset.conf
[2017-08-09 14:25:15] Leyendo el archivo de configuración script.conf
[2017-08-09 14:25:15] irc: conectando al servidor chat.freenode.net/6697 (SSL)...
[2017-08-09 14:25:15] irc: conectando al servidor localhost/6667...
[2017-08-09 16:10:18] Guardando archivo de configuración logger.conf
[2017-08-09 16:10:18] Guardando archivo de configuración exec.conf
[2017-08-09 16:10:18] Guardando archivo de configuración trigger.conf
[2017-08-09 16:10:18] Guardando archivo de configuración aspell.conf
[2017-08-09 16:10:18] Guardando archivo de configuración alias.conf
[2017-08-09 16:10:18] Guardando archivo de configuración buflist.conf
[2017-08-09 16:10:18] Guardando archivo de configuración fifo.conf
[2017-08-09 16:10:18] Guardando archivo de configuración xfer.conf
[2017-08-09 16:10:18] Guardando archivo de configuración irc.conf
[2017-08-09 16:10:18] Guardando archivo de configuración relay.conf
[2017-08-09 16:10:18] Guardando archivo de configuración buffers.conf
[2017-08-09 16:10:18] Guardando archivo de configuración iset.conf
[2017-08-09 16:10:18] Guardando archivo de configuración script.conf
[2017-08-09 16:11:12] Guardando archivo de configuración sec.conf
[2017-08-09 16:11:12] Guardando archivo de configuración weechat.conf
[2017-08-09 16:11:12] Guardando archivo de configuración plugins.conf
[2017-08-09 16:11:12] Guardando archivo de configuración charset.conf
[2017-08-09 16:11:12] Guardando archivo de configuración logger.conf
[2017-08-09 16:11:12] Guardando archivo de configuración exec.conf
[2017-08-09 16:11:12] Guardando archivo de configuración trigger.conf
[2017-08-09 16:11:12] Guardando archivo de configuración aspell.conf
[2017-08-09 16:11:12] Guardando archivo de configuración alias.conf
[2017-08-09 16:11:12] Guardando archivo de configuración buflist.conf
[2017-08-09 16:11:12] Guardando archivo de configuración fifo.conf
[2017-08-09 16:11:12] Guardando archivo de configuración xfer.conf
[2017-08-09 16:11:12] Guardando archivo de configuración irc.conf
[2017-08-09 16:11:12] Guardando archivo de configuración relay.conf
[2017-08-09 16:11:12] Guardando archivo de configuración buffers.conf
[2017-08-09 16:11:12] Guardando archivo de configuración iset.conf
[2017-08-09 16:11:12] Guardando archivo de configuración script.conf
[2017-08-09 16:11:29] Guardando archivo de configuración sec.conf
[2017-08-09 16:11:29] Guardando archivo de configuración weechat.conf
[2017-08-09 16:11:29] Guardando archivo de configuración plugins.conf
[2017-08-09 16:11:29] Guardando archivo de configuración charset.conf
[2017-08-09 16:11:29] Guardando archivo de configuración logger.conf
[2017-08-09 16:11:29] Guardando archivo de configuración exec.conf
[2017-08-09 16:11:29] Guardando archivo de configuración trigger.conf
[2017-08-09 16:11:29] Guardando archivo de configuración aspell.conf
[2017-08-09 16:11:29] Guardando archivo de configuración alias.conf
[2017-08-09 16:11:29] Guardando archivo de configuración buflist.conf
[2017-08-09 16:11:29] Guardando archivo de configuración fifo.conf
[2017-08-09 16:11:29] Guardando archivo de configuración xfer.conf
[2017-08-09 16:11:29] Guardando archivo de configuración irc.conf
[2017-08-09 16:11:29] Guardando archivo de configuración relay.conf
[2017-08-09 16:11:29] Guardando archivo de configuración buffers.conf
[2017-08-09 16:11:29] Guardando archivo de configuración iset.conf
[2017-08-09 16:11:29] Guardando archivo de configuración script.conf
[2017-08-09 16:11:54] Guardando archivo de configuración sec.conf
[2017-08-09 16:11:54] Guardando archivo de configuración weechat.conf
[2017-08-09 16:11:54] Guardando archivo de configuración plugins.conf
[2017-08-09 16:11:54] Guardando archivo de configuración charset.conf
[2017-08-09 16:11:54] Guardando archivo de configuración logger.conf
[2017-08-09 16:11:54] Guardando archivo de configuración exec.conf
[2017-08-09 16:11:54] Guardando archivo de configuración trigger.conf
[2017-08-09 16:11:54] Guardando archivo de configuración aspell.conf
[2017-08-09 16:11:54] Guardando archivo de configuración alias.conf
[2017-08-09 16:11:54] Guardando archivo de configuración buflist.conf
[2017-08-09 16:11:54] Guardando archivo de configuración fifo.conf
[2017-08-09 16:11:54] Guardando archivo de configuración xfer.conf
[2017-08-09 16:11:54] Guardando archivo de configuración irc.conf
[2017-08-09 16:11:54] Guardando archivo de configuración relay.conf
[2017-08-09 16:11:54] Guardando archivo de configuración buffers.conf
[2017-08-09 16:11:54] Guardando archivo de configuración iset.conf
[2017-08-09 16:11:54] Guardando archivo de configuración script.conf
[2017-08-09 16:12:28] Guardando archivo de configuración sec.conf
[2017-08-09 16:12:28] Guardando archivo de configuración weechat.conf
[2017-08-09 16:12:28] Guardando archivo de configuración plugins.conf
[2017-08-09 16:12:28] Guardando archivo de configuración charset.conf
[2017-08-09 16:12:28] Guardando archivo de configuración logger.conf
[2017-08-09 16:12:28] Guardando archivo de configuración exec.conf
[2017-08-09 16:12:28] Guardando archivo de configuración trigger.conf
[2017-08-09 16:12:28] Guardando archivo de configuración aspell.conf
[2017-08-09 16:12:28] Guardando archivo de configuración alias.conf
[2017-08-09 16:12:28] Guardando archivo de configuración buflist.conf
[2017-08-09 16:12:28] Guardando archivo de configuración fifo.conf
[2017-08-09 16:12:28] Guardando archivo de configuración xfer.conf
[2017-08-09 16:12:28] Guardando archivo de configuración irc.conf
[2017-08-09 16:12:28] Guardando archivo de configuración relay.conf
[2017-08-09 16:12:28] Guardando archivo de configuración buffers.conf
[2017-08-09 16:12:28] Guardando archivo de configuración iset.conf
[2017-08-09 16:12:28] Guardando archivo de configuración script.conf
[2017-08-09 16:13:43] Guardando archivo de configuración sec.conf
[2017-08-09 16:13:43] Guardando archivo de configuración weechat.conf
[2017-08-09 16:13:43] Guardando archivo de configuración plugins.conf
[2017-08-09 16:13:43] Guardando archivo de configuración charset.conf
[2017-08-09 16:13:43] Guardando archivo de configuración logger.conf
[2017-08-09 16:13:43] Guardando archivo de configuración exec.conf
[2017-08-09 16:13:43] Guardando archivo de configuración trigger.conf
[2017-08-09 16:13:43] Guardando archivo de configuración aspell.conf
[2017-08-09 16:13:43] Guardando archivo de configuración alias.conf
[2017-08-09 16:13:43] Guardando archivo de configuración buflist.conf
[2017-08-09 16:13:43] Guardando archivo de configuración fifo.conf
[2017-08-09 16:13:43] Guardando archivo de configuración xfer.conf
[2017-08-09 16:13:43] Guardando archivo de configuración irc.conf
[2017-08-09 16:13:43] Guardando archivo de configuración relay.conf
[2017-08-09 16:13:43] Guardando archivo de configuración buffers.conf
[2017-08-09 16:13:43] Guardando archivo de configuración iset.conf
[2017-08-09 16:13:43] Guardando archivo de configuración script.conf
[2017-08-09 16:17:58] Guardando archivo de configuración sec.conf
[2017-08-09 16:17:58] Guardando archivo de configuración weechat.conf
[2017-08-09 16:17:58] Guardando archivo de configuración plugins.conf
[2017-08-09 16:17:58] Guardando archivo de configuración charset.conf
[2017-08-09 16:17:58] Guardando archivo de configuración logger.conf
[2017-08-09 16:17:58] Guardando archivo de configuración exec.conf
[2017-08-09 16:17:58] Guardando archivo de configuración trigger.conf
[2017-08-09 16:17:58] Guardando archivo de configuración aspell.conf
[2017-08-09 16:17:58] Guardando archivo de configuración alias.conf
[2017-08-09 16:17:58] Guardando archivo de configuración buflist.conf
[2017-08-09 16:17:58] Guardando archivo de configuración fifo.conf
[2017-08-09 16:17:58] Guardando archivo de configuración xfer.conf
[2017-08-09 16:17:58] Guardando archivo de configuración irc.conf
[2017-08-09 16:17:58] Guardando archivo de configuración relay.conf
[2017-08-09 16:17:58] Guardando archivo de configuración buffers.conf
[2017-08-09 16:17:58] Guardando archivo de configuración iset.conf
[2017-08-09 16:17:58] Guardando archivo de configuración script.conf
[2017-08-09 16:19:26] Recargando archivo de configuración sec.conf
[2017-08-09 16:19:26] Recargando archivo de configuración weechat.conf
[2017-08-09 16:19:26] Recargando archivo de configuración plugins.conf
[2017-08-09 16:19:26] Recargando archivo de configuración charset.conf
[2017-08-09 16:19:26] Recargando archivo de configuración logger.conf
[2017-08-09 16:19:26] Recargando archivo de configuración exec.conf
[2017-08-09 16:19:26] Recargando archivo de configuración trigger.conf
[2017-08-09 16:19:26] Recargando archivo de configuración aspell.conf
[2017-08-09 16:19:26] Recargando archivo de configuración alias.conf
[2017-08-09 16:19:26] Recargando archivo de configuración buflist.conf
[2017-08-09 16:19:26] Recargando archivo de configuración fifo.conf
[2017-08-09 16:19:26] Recargando archivo de configuración xfer.conf
[2017-08-09 16:19:26] Recargando archivo de configuración irc.conf
[2017-08-09 16:19:26] Recargando archivo de configuración relay.conf
[2017-08-09 16:19:26] Recargando archivo de configuración buffers.conf
[2017-08-09 16:19:26] Recargando archivo de configuración iset.conf
[2017-08-09 16:19:26] Recargando archivo de configuración script.conf
[2017-08-09 16:23:41] Guardando archivo de configuración sec.conf
[2017-08-09 16:23:41] Guardando archivo de configuración weechat.conf
[2017-08-09 16:23:41] Guardando archivo de configuración plugins.conf
[2017-08-09 16:23:41] Guardando archivo de configuración charset.conf
[2017-08-09 16:23:41] Guardando archivo de configuración logger.conf
[2017-08-09 16:23:41] Guardando archivo de configuración exec.conf
[2017-08-09 16:23:41] Guardando archivo de configuración trigger.conf
[2017-08-09 16:23:41] Guardando archivo de configuración aspell.conf
[2017-08-09 16:23:41] Guardando archivo de configuración alias.conf
[2017-08-09 16:23:41] Guardando archivo de configuración buflist.conf
[2017-08-09 16:23:41] Guardando archivo de configuración fifo.conf
[2017-08-09 16:23:41] Guardando archivo de configuración xfer.conf
[2017-08-09 16:23:41] Guardando archivo de configuración irc.conf
[2017-08-09 16:23:42] Guardando archivo de configuración relay.conf
[2017-08-09 16:23:42] Guardando archivo de configuración buffers.conf
[2017-08-09 16:23:42] Guardando archivo de configuración iset.conf
[2017-08-09 16:23:42] Guardando archivo de configuración script.conf
[2017-08-09 16:23:50] Guardando archivo de configuración sec.conf
[2017-08-09 16:23:50] Guardando archivo de configuración weechat.conf
[2017-08-09 16:23:50] Guardando archivo de configuración plugins.conf
[2017-08-09 16:23:50] Guardando archivo de configuración charset.conf
[2017-08-09 16:23:50] Guardando archivo de configuración logger.conf
[2017-08-09 16:23:50] Guardando archivo de configuración exec.conf
[2017-08-09 16:23:50] Guardando archivo de configuración trigger.conf
[2017-08-09 16:23:50] Guardando archivo de configuración aspell.conf
[2017-08-09 16:23:50] Guardando archivo de configuración alias.conf
[2017-08-09 16:23:50] Guardando archivo de configuración buflist.conf
[2017-08-09 16:23:50] Guardando archivo de configuración fifo.conf
[2017-08-09 16:23:50] Guardando archivo de configuración xfer.conf
[2017-08-09 16:23:50] Guardando archivo de configuración irc.conf
[2017-08-09 16:23:50] Guardando archivo de configuración relay.conf
[2017-08-09 16:23:50] Guardando archivo de configuración buffers.conf
[2017-08-09 16:23:50] Guardando archivo de configuración iset.conf
[2017-08-09 16:23:50] Guardando archivo de configuración script.conf
[2017-08-09 16:24:25] Guardando archivo de configuración sec.conf
[2017-08-09 16:24:25] Guardando archivo de configuración weechat.conf
[2017-08-09 16:24:25] Guardando archivo de configuración plugins.conf
[2017-08-09 16:24:25] Guardando archivo de configuración charset.conf
[2017-08-09 16:24:25] Guardando archivo de configuración logger.conf
[2017-08-09 16:24:25] Guardando archivo de configuración exec.conf
[2017-08-09 16:24:25] Guardando archivo de configuración trigger.conf
[2017-08-09 16:24:25] Guardando archivo de configuración aspell.conf
[2017-08-09 16:24:25] Guardando archivo de configuración alias.conf
[2017-08-09 16:24:25] Guardando archivo de configuración buflist.conf
[2017-08-09 16:24:25] Guardando archivo de configuración fifo.conf
[2017-08-09 16:24:25] Guardando archivo de configuración xfer.conf
[2017-08-09 16:24:25] Guardando archivo de configuración irc.conf
[2017-08-09 16:24:25] Guardando archivo de configuración relay.conf
[2017-08-09 16:24:25] Guardando archivo de configuración buffers.conf
[2017-08-09 16:24:25] Guardando archivo de configuración iset.conf
[2017-08-09 16:24:25] Guardando archivo de configuración script.conf
[2017-08-09 16:25:30] Guardando archivo de configuración sec.conf
[2017-08-09 16:25:30] Guardando archivo de configuración weechat.conf
[2017-08-09 16:25:30] Guardando archivo de configuración plugins.conf
[2017-08-09 16:25:30] Guardando archivo de configuración charset.conf
[2017-08-09 16:25:30] Guardando archivo de configuración logger.conf
[2017-08-09 16:25:30] Guardando archivo de configuración exec.conf
[2017-08-09 16:25:30] Guardando archivo de configuración trigger.conf
[2017-08-09 16:25:30] Guardando archivo de configuración aspell.conf
[2017-08-09 16:25:30] Guardando archivo de configuración alias.conf
[2017-08-09 16:25:30] Guardando archivo de configuración buflist.conf
[2017-08-09 16:25:30] Guardando archivo de configuración fifo.conf
[2017-08-09 16:25:30] Guardando archivo de configuración xfer.conf
[2017-08-09 16:25:30] Guardando archivo de configuración irc.conf
[2017-08-09 16:25:30] Guardando archivo de configuración relay.conf
[2017-08-09 16:25:30] Guardando archivo de configuración buffers.conf
[2017-08-09 16:25:30] Guardando archivo de configuración iset.conf
[2017-08-09 16:25:30] Guardando archivo de configuración script.conf
[2017-08-09 17:31:47] Guardando archivo de configuración sec.conf
[2017-08-09 17:31:47] Guardando archivo de configuración weechat.conf
[2017-08-09 17:31:47] Guardando archivo de configuración plugins.conf
[2017-08-09 17:31:47] Guardando archivo de configuración charset.conf
[2017-08-09 17:31:47] Guardando archivo de configuración logger.conf
[2017-08-09 17:31:47] Guardando archivo de configuración exec.conf
[2017-08-09 17:31:47] Guardando archivo de configuración trigger.conf
[2017-08-09 17:31:47] Guardando archivo de configuración aspell.conf
[2017-08-09 17:31:47] Guardando archivo de configuración alias.conf
[2017-08-09 17:31:47] Guardando archivo de configuración buflist.conf
[2017-08-09 17:31:47] Guardando archivo de configuración fifo.conf
[2017-08-09 17:31:47] Guardando archivo de configuración xfer.conf
[2017-08-09 17:31:47] Guardando archivo de configuración irc.conf
[2017-08-09 17:31:47] Guardando archivo de configuración relay.conf
[2017-08-09 17:31:47] Guardando archivo de configuración buffers.conf
[2017-08-09 17:31:47] Guardando archivo de configuración iset.conf
[2017-08-09 17:31:47] Guardando archivo de configuración script.conf
[2017-08-09 17:44:48] Recargando archivo de configuración sec.conf
[2017-08-09 17:44:48] Recargando archivo de configuración weechat.conf
[2017-08-09 17:44:48] Recargando archivo de configuración plugins.conf
[2017-08-09 17:44:48] Recargando archivo de configuración charset.conf
[2017-08-09 17:44:48] Recargando archivo de configuración logger.conf
[2017-08-09 17:44:48] Recargando archivo de configuración exec.conf
[2017-08-09 17:44:48] Recargando archivo de configuración trigger.conf
[2017-08-09 17:44:48] Recargando archivo de configuración aspell.conf
[2017-08-09 17:44:48] Recargando archivo de configuración alias.conf
[2017-08-09 17:44:48] Recargando archivo de configuración buflist.conf
[2017-08-09 17:44:48] Recargando archivo de configuración fifo.conf
[2017-08-09 17:44:48] Recargando archivo de configuración xfer.conf
[2017-08-09 17:44:48] Recargando archivo de configuración irc.conf
[2017-08-09 17:44:48] Recargando archivo de configuración relay.conf
[2017-08-09 17:44:48] Recargando archivo de configuración buffers.conf
[2017-08-09 17:44:48] Recargando archivo de configuración iset.conf
[2017-08-09 17:44:48] Recargando archivo de configuración script.conf
[2017-08-09 17:45:11] Recargando archivo de configuración sec.conf
[2017-08-09 17:45:11] Recargando archivo de configuración weechat.conf
[2017-08-09 17:45:11] Recargando archivo de configuración plugins.conf
[2017-08-09 17:45:11] Recargando archivo de configuración charset.conf
[2017-08-09 17:45:11] Recargando archivo de configuración logger.conf
[2017-08-09 17:45:11] Recargando archivo de configuración exec.conf
[2017-08-09 17:45:11] Recargando archivo de configuración trigger.conf
[2017-08-09 17:45:11] Recargando archivo de configuración aspell.conf
[2017-08-09 17:45:11] Recargando archivo de configuración alias.conf
[2017-08-09 17:45:11] Recargando archivo de configuración buflist.conf
[2017-08-09 17:45:11] Recargando archivo de configuración fifo.conf
[2017-08-09 17:45:11] Recargando archivo de configuración xfer.conf
[2017-08-09 17:45:11] Recargando archivo de configuración irc.conf
[2017-08-09 17:45:11] Recargando archivo de configuración relay.conf
[2017-08-09 17:45:11] Recargando archivo de configuración buffers.conf
[2017-08-09 17:45:11] Recargando archivo de configuración iset.conf
[2017-08-09 17:45:11] Recargando archivo de configuración script.conf
[2017-08-09 17:45:35] Recargando archivo de configuración sec.conf
[2017-08-09 17:45:35] Recargando archivo de configuración weechat.conf
[2017-08-09 17:45:35] Recargando archivo de configuración plugins.conf
[2017-08-09 17:45:35] Recargando archivo de configuración charset.conf
[2017-08-09 17:45:35] Recargando archivo de configuración logger.conf
[2017-08-09 17:45:35] Recargando archivo de configuración exec.conf
[2017-08-09 17:45:35] Recargando archivo de configuración trigger.conf
[2017-08-09 17:45:35] Recargando archivo de configuración aspell.conf
[2017-08-09 17:45:35] Recargando archivo de configuración alias.conf
[2017-08-09 17:45:35] Recargando archivo de configuración buflist.conf
[2017-08-09 17:45:35] Recargando archivo de configuración fifo.conf
[2017-08-09 17:45:35] Recargando archivo de configuración xfer.conf
[2017-08-09 17:45:35] Recargando archivo de configuración irc.conf
[2017-08-09 17:45:35] Recargando archivo de configuración relay.conf
[2017-08-09 17:45:35] Recargando archivo de configuración buffers.conf
[2017-08-09 17:45:35] Recargando archivo de configuración iset.conf
[2017-08-09 17:45:35] Recargando archivo de configuración script.conf
[2017-08-09 17:46:07] Recargando archivo de configuración sec.conf
[2017-08-09 17:46:07] Recargando archivo de configuración weechat.conf
[2017-08-09 17:46:07] Recargando archivo de configuración plugins.conf
[2017-08-09 17:46:07] Recargando archivo de configuración charset.conf
[2017-08-09 17:46:07] Recargando archivo de configuración logger.conf
[2017-08-09 17:46:07] Recargando archivo de configuración exec.conf
[2017-08-09 17:46:07] Recargando archivo de configuración trigger.conf
[2017-08-09 17:46:07] Recargando archivo de configuración aspell.conf
[2017-08-09 17:46:07] Recargando archivo de configuración alias.conf
[2017-08-09 17:46:07] Recargando archivo de configuración buflist.conf
[2017-08-09 17:46:07] Recargando archivo de configuración fifo.conf
[2017-08-09 17:46:07] Recargando archivo de configuración xfer.conf
[2017-08-09 17:46:07] Recargando archivo de configuración irc.conf
[2017-08-09 17:46:07] Recargando archivo de configuración relay.conf
[2017-08-09 17:46:07] Recargando archivo de configuración buffers.conf
[2017-08-09 17:46:07] Recargando archivo de configuración iset.conf
[2017-08-09 17:46:07] Recargando archivo de configuración script.conf
[2017-08-09 17:47:39] Guardando archivo de configuración sec.conf
[2017-08-09 17:47:39] Guardando archivo de configuración weechat.conf
[2017-08-09 17:47:39] Guardando archivo de configuración plugins.conf
[2017-08-09 17:47:39] Guardando archivo de configuración charset.conf
[2017-08-09 17:47:39] Guardando archivo de configuración logger.conf
[2017-08-09 17:47:39] Guardando archivo de configuración exec.conf
[2017-08-09 17:47:39] Guardando archivo de configuración trigger.conf
[2017-08-09 17:47:39] Guardando archivo de configuración aspell.conf
[2017-08-09 17:47:39] Guardando archivo de configuración alias.conf
[2017-08-09 17:47:39] Guardando archivo de configuración buflist.conf
[2017-08-09 17:47:39] Guardando archivo de configuración fifo.conf
[2017-08-09 17:47:39] Guardando archivo de configuración xfer.conf
[2017-08-09 17:47:39] Guardando archivo de configuración irc.conf
[2017-08-09 17:47:39] Guardando archivo de configuración relay.conf
[2017-08-09 17:47:39] Guardando archivo de configuración buffers.conf
[2017-08-09 17:47:39] Guardando archivo de configuración iset.conf
[2017-08-09 17:47:39] Guardando archivo de configuración script.conf
[2017-08-09 17:48:23] Guardando archivo de configuración sec.conf
[2017-08-09 17:48:23] Guardando archivo de configuración weechat.conf
[2017-08-09 17:48:23] Guardando archivo de configuración plugins.conf
[2017-08-09 17:48:23] Guardando archivo de configuración charset.conf
[2017-08-09 17:48:23] Guardando archivo de configuración logger.conf
[2017-08-09 17:48:23] Guardando archivo de configuración exec.conf
[2017-08-09 17:48:23] Guardando archivo de configuración trigger.conf
[2017-08-09 17:48:23] Guardando archivo de configuración aspell.conf
[2017-08-09 17:48:23] Guardando archivo de configuración alias.conf
[2017-08-09 17:48:23] Guardando archivo de configuración buflist.conf
[2017-08-09 17:48:23] Guardando archivo de configuración fifo.conf
[2017-08-09 17:48:23] Guardando archivo de configuración xfer.conf
[2017-08-09 17:48:23] Guardando archivo de configuración irc.conf
[2017-08-09 17:48:23] Guardando archivo de configuración relay.conf
[2017-08-09 17:48:23] Guardando archivo de configuración buffers.conf
[2017-08-09 17:48:23] Guardando archivo de configuración iset.conf
[2017-08-09 17:48:23] Guardando archivo de configuración script.conf
[2017-08-09 17:48:46] Recargando archivo de configuración sec.conf
[2017-08-09 17:48:46] Recargando archivo de configuración weechat.conf
[2017-08-09 17:48:46] Recargando archivo de configuración plugins.conf
[2017-08-09 17:48:46] Recargando archivo de configuración charset.conf
[2017-08-09 17:48:46] Recargando archivo de configuración logger.conf
[2017-08-09 17:48:46] Recargando archivo de configuración exec.conf
[2017-08-09 17:48:46] Recargando archivo de configuración trigger.conf
[2017-08-09 17:48:46] Recargando archivo de configuración aspell.conf
[2017-08-09 17:48:46] Recargando archivo de configuración alias.conf
[2017-08-09 17:48:46] Recargando archivo de configuración buflist.conf
[2017-08-09 17:48:46] Recargando archivo de configuración fifo.conf
[2017-08-09 17:48:46] Recargando archivo de configuración xfer.conf
[2017-08-09 17:48:46] Recargando archivo de configuración irc.conf
[2017-08-09 17:48:46] Recargando archivo de configuración relay.conf
[2017-08-09 17:48:46] Recargando archivo de configuración buffers.conf
[2017-08-09 17:48:46] Recargando archivo de configuración iset.conf
[2017-08-09 17:48:46] Recargando archivo de configuración script.conf
[2017-08-09 18:47:52] Recargando archivo de configuración sec.conf
[2017-08-09 18:47:52] Recargando archivo de configuración weechat.conf
[2017-08-09 18:47:52] Recargando archivo de configuración plugins.conf
[2017-08-09 18:47:52] Recargando archivo de configuración charset.conf
[2017-08-09 18:47:52] Recargando archivo de configuración logger.conf
[2017-08-09 18:47:52] Recargando archivo de configuración exec.conf
[2017-08-09 18:47:52] Recargando archivo de configuración trigger.conf
[2017-08-09 18:47:52] Recargando archivo de configuración aspell.conf
[2017-08-09 18:47:52] Recargando archivo de configuración alias.conf
[2017-08-09 18:47:52] Recargando archivo de configuración buflist.conf
[2017-08-09 18:47:52] Recargando archivo de configuración fifo.conf
[2017-08-09 18:47:52] Recargando archivo de configuración xfer.conf
[2017-08-09 18:47:52] Recargando archivo de configuración irc.conf
[2017-08-09 18:47:52] Recargando archivo de configuración relay.conf
[2017-08-09 18:47:52] Recargando archivo de configuración buffers.conf
[2017-08-09 18:47:52] Recargando archivo de configuración iset.conf
[2017-08-09 18:47:52] Recargando archivo de configuración script.conf
[2017-08-09 18:49:31] Recargando archivo de configuración sec.conf
[2017-08-09 18:49:31] Recargando archivo de configuración weechat.conf
[2017-08-09 18:49:31] Recargando archivo de configuración plugins.conf
[2017-08-09 18:49:31] Recargando archivo de configuración charset.conf
[2017-08-09 18:49:31] Recargando archivo de configuración logger.conf
[2017-08-09 18:49:31] Recargando archivo de configuración exec.conf
[2017-08-09 18:49:31] Recargando archivo de configuración trigger.conf
[2017-08-09 18:49:31] Recargando archivo de configuración aspell.conf
[2017-08-09 18:49:31] Recargando archivo de configuración alias.conf
[2017-08-09 18:49:31] Recargando archivo de configuración buflist.conf
[2017-08-09 18:49:31] Recargando archivo de configuración fifo.conf
[2017-08-09 18:49:31] Recargando archivo de configuración xfer.conf
[2017-08-09 18:49:31] Recargando archivo de configuración irc.conf
[2017-08-09 18:49:31] Recargando archivo de configuración relay.conf
[2017-08-09 18:49:31] Recargando archivo de configuración buffers.conf
[2017-08-09 18:49:31] Recargando archivo de configuración iset.conf
[2017-08-09 18:49:31] Recargando archivo de configuración script.conf
[2017-08-09 18:49:48] Recargando archivo de configuración sec.conf
[2017-08-09 18:49:48] Recargando archivo de configuración weechat.conf
[2017-08-09 18:49:49] Recargando archivo de configuración plugins.conf
[2017-08-09 18:49:49] Recargando archivo de configuración charset.conf
[2017-08-09 18:49:49] Recargando archivo de configuración logger.conf
[2017-08-09 18:49:49] Recargando archivo de configuración exec.conf
[2017-08-09 18:49:49] Recargando archivo de configuración trigger.conf
[2017-08-09 18:49:49] Recargando archivo de configuración aspell.conf
[2017-08-09 18:49:49] Recargando archivo de configuración alias.conf
[2017-08-09 18:49:49] Recargando archivo de configuración buflist.conf
[2017-08-09 18:49:49] Recargando archivo de configuración fifo.conf
[2017-08-09 18:49:49] Recargando archivo de configuración xfer.conf
[2017-08-09 18:49:49] Recargando archivo de configuración irc.conf
[2017-08-09 18:49:49] Recargando archivo de configuración relay.conf
[2017-08-09 18:49:49] Recargando archivo de configuración buffers.conf
[2017-08-09 18:49:49] Recargando archivo de configuración iset.conf
[2017-08-09 18:49:49] Recargando archivo de configuración script.conf
[2017-08-09 18:50:01] Recargando archivo de configuración sec.conf
[2017-08-09 18:50:01] Recargando archivo de configuración weechat.conf
[2017-08-09 18:50:01] Recargando archivo de configuración plugins.conf
[2017-08-09 18:50:01] Recargando archivo de configuración charset.conf
[2017-08-09 18:50:01] Recargando archivo de configuración logger.conf
[2017-08-09 18:50:01] Recargando archivo de configuración exec.conf
[2017-08-09 18:50:01] Recargando archivo de configuración trigger.conf
[2017-08-09 18:50:01] Recargando archivo de configuración aspell.conf
[2017-08-09 18:50:01] Recargando archivo de configuración alias.conf
[2017-08-09 18:50:01] Recargando archivo de configuración buflist.conf
[2017-08-09 18:50:01] Recargando archivo de configuración fifo.conf
[2017-08-09 18:50:01] Recargando archivo de configuración xfer.conf
[2017-08-09 18:50:01] Recargando archivo de configuración irc.conf
[2017-08-09 18:50:01] Recargando archivo de configuración relay.conf
[2017-08-09 18:50:01] Recargando archivo de configuración buffers.conf
[2017-08-09 18:50:01] Recargando archivo de configuración iset.conf
[2017-08-09 18:50:01] Recargando archivo de configuración script.conf
[2017-08-09 18:59:36] Guardando archivo de configuración sec.conf
[2017-08-09 18:59:36] Guardando archivo de configuración weechat.conf
[2017-08-09 18:59:36] Guardando archivo de configuración plugins.conf
[2017-08-09 18:59:36] Guardando archivo de configuración charset.conf
[2017-08-09 18:59:36] Guardando archivo de configuración logger.conf
[2017-08-09 18:59:36] Guardando archivo de configuración exec.conf
[2017-08-09 18:59:36] Guardando archivo de configuración trigger.conf
[2017-08-09 18:59:36] Guardando archivo de configuración aspell.conf
[2017-08-09 18:59:36] Guardando archivo de configuración alias.conf
[2017-08-09 18:59:36] Guardando archivo de configuración buflist.conf
[2017-08-09 18:59:36] Guardando archivo de configuración fifo.conf
[2017-08-09 18:59:36] Guardando archivo de configuración xfer.conf
[2017-08-09 18:59:36] Guardando archivo de configuración irc.conf
[2017-08-09 18:59:36] Guardando archivo de configuración relay.conf
[2017-08-09 18:59:36] Guardando archivo de configuración buffers.conf
[2017-08-09 18:59:36] Guardando archivo de configuración iset.conf
[2017-08-09 18:59:36] Guardando archivo de configuración script.conf
[2017-08-09 19:01:10] Guardando archivo de configuración sec.conf
[2017-08-09 19:01:10] Guardando archivo de configuración weechat.conf
